Index,COP,Temp,Demand,Load
695,5.412061108,12.82500013,60.03928841,324.9362978
696,5.510047411,12.35833327,60.98077895,336.0069831
697,5.628455612,12.01666673,58.49030007,329.2100577
698,5.620569944,11.18333324,57.46118431,322.9646055
699,5.536821014,10.65000002,57.85025767,320.3065223
700,5.647272269,10.33333309,58.13611624,328.3104771
701,5.586500067,10.44999989,61.61927374,344.2360769
702,5.463458931,11.48333335,66.58380665,363.7778931
703,4.798376392,12.62500016,112.502528,539.8294745
704,4.826864747,13.47499998,104.535483,504.5786376
705,4.511831585,15.43333332,114.9001276,518.4100248
706,4.179721079,17.24999968,133.5692781,558.2823273
707,3.856952948,18.59166686,157.925792,609.1123491
708,3.874505586,19.93333324,156.1654917,605.0640701
709,3.895850003,19.69999997,153.2548189,597.0577867
710,3.574964678,20.44166692,183.303912,655.3050106
711,3.801770589,19.55000019,167.696947,637.5453209
712,3.897076495,17.87499984,109.454159,426.5512303
713,3.799788872,17.15000057,101.8120995,386.8644826
714,3.79374706,16.07499997,93.05609984,353.0313052
715,4.711761143,15.45000005,55.34056642,260.7515305
716,5.338610599,14.49166671,62.42760488,333.2766731
717,5.37950626,13.38333337,62.29651856,335.1245116
718,5.286461035,13.07500029,62.20211686,328.8290671
719,5.284805147,13.35833327,61.95395239,327.4145665
720,5.381858882,12.87499976,60.6548242,326.4357043
721,5.441717765,12.61666679,60.86199458,331.1937971
722,5.292029549,12.75833321,60.3767588,319.5155916
723,5.418205286,12.84166662,59.74424202,323.7065679
724,5.436117705,12.95833317,60.25798798,327.5695153
725,5.363062561,13.08333333,60.50056267,324.4683025
726,5.35903123,13.66666651,62.53258061,335.1140524
727,5.363294495,14.72500006,64.05222766,343.53096
728,5.401172214,14.18333356,62.46686681,337.3943053
729,5.435752897,13.71666654,62.50240079,339.7476062
730,5.404438814,12.63333337,61.78165457,333.8951719
731,5.545106202,12.09166662,59.72239375,331.167016
732,5.652683338,11.91666643,58.40351762,330.1365909
733,5.655894781,11.08333325,58.9057575,333.1647665
734,5.595581174,11.32499997,59.56790662,333.3170568
735,5.537689535,11.79166659,60.50324189,335.0481695
736,5.433063156,12.34166662,62.26103692,338.2681457
737,5.436559963,12.94999997,65.2531456,354.7526388
738,5.270299991,13,63.87246174,336.6270345
739,5.310489479,12.79166643,60.51587938,321.3689408
740,5.466461129,12.67500011,56.0355392,306.3160969
741,5.413317596,12.60833327,56.57633479,306.2656686
742,5.585111141,12.39999978,55.90797255,312.2522404
743,5.516212523,12.2166667,55.64399385,306.9440957
744,5.468320084,12.29166667,55.86177317,305.4700561
745,5.437952939,12.4000001,56.14979374,305.3399359
746,5.475833416,12.28333338,55.53968345,304.1260545
747,5.358506382,12.40833314,56.12040663,300.721557
748,5.37518232,12.39166649,55.19635257,296.6904584
749,5.321429421,12.20833349,55.29500019,294.2484408
750,5.439624965,12.4083333,58.10570002,316.0732164
751,5.361150146,13.05000011,59.80788803,320.6390676
752,5.174546655,13.60833335,60.21820755,311.6019244
753,5.18213533,15.18333332,61.79612373,320.235876
754,4.999244399,16.93333292,65.46256765,327.2633746
755,4.914894528,18.12500016,68.8720826,338.4990219
756,4.692800045,19.45833349,82.81761798,388.6465214
757,4.660827769,19.80833292,90.53216044,421.9548074
758,4.456447325,20.20833317,95.01855348,423.4451785
759,4.478405756,19.99999968,94.7942074,424.5269241
760,4.216168746,19.99166616,89.19132566,376.0456797
761,4.836241245,19.17499987,73.82837138,357.0518148
762,4.986941225,17.29999971,63.35749368,315.9600972
763,5.247377634,15.38333337,58.73237144,308.1909323
764,5.266041167,14.0250001,59.07775251,311.1058767
765,5.290968716,13.49166663,59.16543674,313.0424749
766,5.397519938,13.00833329,58.3047465,314.7010317
767,5.434784031,12.63846155,56.2550563,305.7340817
768,5.538822192,12.09285709,56.22965551,311.4460638
769,5.527974878,11.16153864,56.06784998,309.9416661
770,5.514212017,10.31538442,55.32431213,305.0699868
771,5.613883834,10.14666665,55.63160312,312.3093574
772,5.621479253,9.746153831,56.56616259,317.9855094
773,5.633650047,9.550000032,57.87803255,326.0645808
774,5.697095307,10.73076938,62.79597248,357.7546401
775,4.560773995,12.9000001,110.3981599,503.5010565
776,3.922734507,15.4600001,131.6108725,516.2745109
777,3.744688838,16.98666662,140.5532605,526.3282258
778,4.207158287,17.88461538,139.8987923,588.5763633
779,4.035447989,19.09333305,163.1709137,658.4677355
780,3.816973883,20.38333321,175.5658848,670.130397
781,3.554389649,21.03333346,203.5549185,723.5134954
782,3.42853199,21.03076949,211.3482922,724.614381
783,3.579122728,21.49166663,201.8257377,722.3590848
784,3.941159086,20.8461537,148.5763328,585.5629639
785,3.748680989,20.29166667,121.4085534,455.1219358
786,3.76889628,19.37857137,105.0878796,396.0653185
787,4.863578609,17.10769243,62.25921331,302.8025781
788,5.195722138,15.75833329,64.55264424,335.3976027
789,5.344214235,14.7928571,63.15788228,337.5292535
790,5.402366656,14.04999995,63.38337439,342.4202283
791,5.492673085,13.58461534,61.23796126,336.3601016
792,5.515611013,12.65714278,60.4474743,333.404755
793,5.591491699,11.90833338,57.2084171,319.8803893
794,5.670355238,11.66428566,58.48857656,331.6510064
795,5.545243422,11.5142857,60.49436061,335.4559552
796,5.433008754,11.92499995,60.52497781,328.8327343
797,5.386299915,12.57692293,64.36432053,346.6855342
798,5.435937069,13.03571415,68.23428147,370.91726
799,4.462292323,13.63333344,116.3159391,519.035722
800,4.549800043,15.51999995,112.2624919,510.7718903
801,4.379431915,16.89166641,128.8067236,564.1002764
802,4.04676297,19.35384618,153.1431653,619.7340904
803,3.346864283,20.90000044,234.5566406,785.0292429
804,3.277150035,22.30833356,248.9951433,815.9944424
805,4.024457757,23.76923092,228.4635421,919.4418741
806,4.138574968,23.99166695,226.2015362,936.1520153
807,4.154188486,24.03846183,230.0556846,955.6946762
808,4.004330773,23.64166657,181.7633274,727.8404852
809,3.905012026,23.17499987,157.4703247,614.9235117
810,4.140382179,21.93571404,111.8761384,463.2099698
811,3.89929622,20.03333378,98.81731738,385.3179921
812,3.90175188,18.36923086,89.65373965,349.8066472
813,4.026771975,17.61538462,89.83620453,361.7499107
814,4.02355196,16.3642854,87.57011108,352.3428921
815,3.313303683,14.50714309,44.07632288,146.0382429
816,3.54538565,13.83571434,48.88872493,173.3293838
817,5.40694832,13.16666675,64.00120323,346.0511983
818,5.400608553,12.67857143,53.31052835,287.9092954
819,5.381248693,12.13333333,54.47424801,293.1394759
820,5.532563172,11.71999995,59.88444519,331.314476
821,5.391405732,11.53571408,64.90817751,349.9463203
822,5.305897096,13.30769223,67.57881681,358.5662478
823,4.646496711,15.75833321,116.6882364,542.1915065
824,4.036522558,19.1615382,140.7632697,568.1941136
825,2.212899986,20.95833349,57.68890274,127.6597721
826,2.711350012,23.0666666,147.0974509,398.8326752
827,3.893892316,24.17692316,251.0678552,977.6311923
828,3.884966691,25.38571439,267.4672991,1039.101548
829,3.663804574,25.97692284,300.8534962,1102.268416
830,3.512035787,26.66428566,322.4271698,1132.375759
831,3.768857681,25.86666718,290.1422976,1093.505027
832,4.131424983,24.7538461,201.1791655,831.1566306
833,3.988349915,24.05714267,164.8184802,657.3537713
834,4.021814726,22.77142879,144.0721277,579.4314049
835,4.44509988,21.77333336,110.6065482,491.657154
836,3.912260008,21.00714261,112.9280884,441.8040439
837,3.923023105,20.68000018,106.8728969,419.2648439
838,4.367899974,19.91666651,77.8864514,340.2002291
839,4.778670382,18.74999973,73.67325564,352.0602046
840,5.143966627,17.10714299,64.83065236,333.4867122
841,5.117600032,16.5307692,68.15926579,348.8118608
842,5.39584808,15.49285725,66.38090826,358.1812964
843,5.253268965,15,69.77374504,366.5402494
844,4.916228046,14.67500003,92.83097839,456.3782596
845,4.406429045,12.5250001,99.48901663,438.3912925
846,4.418921823,10.35384611,92.73295262,409.779668
847,4.445588836,10.06666676,115.7438516,514.5495743
848,4.54042089,9.592307604,112.9310633,512.7545591
849,4.509735635,9.569230813,115.7850712,522.1600618
850,4.530907437,9.807692381,115.8788401,525.0362985
851,4.454596434,10.625,117.4223431,523.069151
852,4.582678173,10.71538463,116.5344053,534.0396753
853,4.344237467,11.28571429,125.4460923,544.9676142
854,4.645050067,10.30000012,120.894401,561.5605453
855,4.483095884,11.076923,123.4067132,553.2441279
856,3.817521276,10.83571414,97.56210443,372.4454094
857,3.541257203,10.80000019,92.74525452,328.4348006
858,5.017900043,10.9588236,64.07488124,321.5213493
859,5.612651931,10.71538448,58.47103034,328.1775413
860,5.554062545,10.53846169,56.03186687,311.2044931
861,5.697258949,10.42142827,56.63990547,322.6922083
862,5.529427505,10.33124977,57.6773526,318.9227399
863,5.251506209,9.776923106,58.38839626,306.6270255
864,5.433204174,9.25,56.11759901,304.8983732
865,5.567093356,9.171428749,56.11621653,312.4042162
866,5.419088001,8.785714286,54.00400467,292.6524537
867,5.42576776,8.54666659,56.29969062,305.4690462
868,5.495890325,8.073333422,55.37577658,304.3391948
869,5.714834856,8.028571538,56.6684046,323.8505739
870,5.668894423,9.153846301,62.52699502,354.4589334
871,5.216645332,10.23846149,105.0100307,547.8000862
872,5.429297496,12.24166663,98.60397025,535.3502888
873,5.241923734,13.92857156,104.3975335,547.2439088
874,5.078922486,15.4066665,110.1561998,559.4748003
875,5.190027754,16.08461556,117.4931366,609.7926398
876,4.991877079,17.17333298,122.4955722,611.4828389
877,4.909635813,18.07333361,124.2033067,609.7930025
878,4.752473523,18.77499978,131.4055076,624.5011955
879,4.767236524,19.25625002,130.3072911,621.2056773
880,4.317935284,18.59333331,105.0283669,453.5056913
881,4.858862142,18.54166667,72.77344233,353.5961239
882,5.032634128,17.11999995,68.77268363,346.1077547
883,5.170837247,15.94999987,63.82079456,330.0069416
884,5.240181015,14.52666683,60.21526293,315.5388776
885,5.377268365,13.54666653,61.10921896,328.6006699
886,5.471494623,13.17692316,60.61316103,331.6445846
887,5.527735182,12.07692308,59.00157815,326.1450993
888,5.545527803,10.90625012,57.03917461,316.3123286
889,5.624330012,10.9384616,56.85061302,319.746609
890,5.652809701,10.3266669,55.72521405,315.0040306
891,5.552653179,10.52307701,58.27714336,323.5927653
892,5.618577373,10.2307693,57.06475793,320.6227577
893,5.603374988,9.592307751,56.30880356,315.5193415
894,5.570535917,11.02499998,59.53517352,331.6428224
895,5.472369472,12.74000003,61.64641147,337.3519402
896,5.23576053,14.06666668,63.32248144,331.541349
897,5.130723073,15.88125014,65.21756167,334.6132484
898,5.021091448,16.67142854,65.57205767,329.243298
899,4.843280501,17.2399999,67.06660144,324.822363
900,4.738805855,18.21428544,72.55758039,343.8362868
901,4.784409032,19.85714272,84.43683093,403.9803365
902,4.559853411,19.63333305,90.71360906,413.6407597
903,4.431540026,20.013333,90.4102696,400.6567285
904,4.707108904,19.44999957,83.75296896,394.2343459
905,5.084941941,17.67142841,70.83334178,360.1834304
906,5.406039426,14.6642858,64.37628162,348.0207165
907,5.560397078,12.50000007,60.60893508,337.0097455
908,5.758297093,11.07142857,56.70783525,326.5405629
909,5.791159475,10.3125,55.71370295,322.6469387
910,5.666545114,10.2750001,58.21732843,329.891118
911,5.562847011,10.39999975,58.95702957,327.9689357
912,5.743860563,9.957143034,56.82801218,326.412178
913,5.708861828,9.285714218,57.89833843,330.5336142
914,5.686738225,8.538461538,56.92737119,323.7310578
915,5.466453005,8.285714286,56.55975634,309.18125
916,5.677481796,8.378571306,56.02565419,318.0846317
917,5.76242502,8.066666603,57.76171437,332.8475481
918,5.658762077,9.561538476,59.0623753,334.2199295
919,5.580144083,11.4076924,59.28627687,330.8259671
920,5.387039401,12.5307692,61.17715165,329.5637264
921,5.342221379,13.8615383,63.81859754,340.9330762
922,5.053743221,15.28666649,65.47621423,330.8999738
923,4.990655871,16.22499998,68.04022374,339.5653421
924,5.015420591,17.67692331,69.05512821,346.3405119
925,4.963951356,18.65333379,73.2110951,363.4163148
926,4.863768756,18.8600001,75.55811433,367.4971958
927,4.762809707,19.25384595,78.33332406,373.0867163
928,4.819675652,19.01999995,73.39949964,353.7617812
929,4.942981792,18.38461524,71.8694851,355.2495563
930,5.124724244,17.16470584,65.1592517,333.9231969
931,5.331530354,14.71538456,60.5086396,322.6036487
932,5.326984868,12.99999993,61.33253063,326.7174626
933,5.555481047,12.26923077,59.15115408,328.6131154
934,5.570921204,11.96666641,58.7389583,327.2301083
935,5.502002933,11.96153831,57.21441223,314.7938639
936,5.51102772,11.66428573,57.0759058,314.546899
937,5.410436614,11.61538462,56.48093669,305.5865279
938,5.488082339,11.81999989,57.19482475,313.8899076
939,5.535169983,12.08333357,57.83475291,320.1251883
940,5.538393781,11.83846151,60.57521272,335.4893814
941,5.602245767,10.81333338,64.43737539,360.9940135
942,5.483739989,11.83846166,66.16185848,362.8144291
943,5.321084186,12.75,107.6536803,572.834296
944,5.289870939,13.44666659,103.5798259,547.9239107
945,5.208842465,14.80769238,114.3867967,595.8228042
946,5.210089116,16.26250017,121.8342838,634.7674762
947,5.02757813,17.99333331,129.3374856,650.2543138
948,4.646994237,20.32857173,145.202216,674.7538609
949,4.616805373,21.01333338,158.6163165,732.3006623
950,4.501390334,21.37500016,173.1694129,779.5031215
951,4.452775002,21.67692287,176.5956864,786.3408579
952,4.672636278,21.39230787,137.7698614,643.7484523
953,4.754888254,21.05833324,112.7053951,535.9015593
954,4.052527505,19.95714269,107.8405447,437.0267736
955,4.545141882,18.76666657,65.84270034,299.2644149
956,5.214422894,17.19230755,66.13717531,344.8672011
957,5.227837167,15.73846149,62.74739958,328.0331877
958,5.36055626,14.86666679,60.74845897,325.645532
959,5.332121059,14.05000005,64.02327042,341.3798284
960,5.371325643,13.33333357,61.86603721,332.3026321
961,5.471258056,12.67692302,59.29055171,324.3939087
962,5.641634201,11.98000005,57.01338146,321.6486427
963,5.64606927,11.45384605,57.04018011,322.0528081
964,5.683047056,10.83571427,59.31276109,337.0772123
965,5.694576488,10.80000005,61.55376735,350.5226363
966,5.603461281,12.10000006,68.2119356,382.22294
967,5.259503067,13.85714279,127.2020278,669.0194553
968,5.229812087,16.08000024,128.2866523,670.9150849
969,4.957218098,18.5923079,133.4857178,661.717816
970,4.4703228,20.58000018,170.1937696,760.8210887
971,4.41502077,22.48333327,195.0614845,861.2005055
972,4.102278166,23.9142858,230.7925687,946.7753153
973,4.244806102,24.20624971,232.4966556,986.9032221
974,4.14791883,23.77142865,244.7611122,1015.249226
975,4.134502944,24.68666662,250.900319,1037.348107
976,3.915239442,24.42142854,202.1134214,791.3224391
977,4.062692306,23.90666669,169.4998521,688.625745
978,3.889683346,22.47692299,133.6847958,519.9915238
979,3.899865816,21.23076938,96.49246497,376.3076656
980,4.29613142,19.53333359,83.03012586,356.7083325
981,5.013362137,18.35714231,64.90665663,325.4005748
982,5.229941646,17.20666669,64.15620115,335.5331883
983,5.262644503,16.44615379,62.9923688,331.5064434
984,5.374566685,15.54000003,61.62995751,331.2343164
985,5.33578165,15.11250019,60.16332144,321.0183465
986,5.378689477,14.42857143,62.04492293,333.7203741
987,5.354621591,13.55714294,62.63734591,335.3992848
988,5.43854591,13.02142852,62.20364864,338.2973989
989,5.41552166,12.79411776,69.74943254,377.7295627
990,5.262019518,14.37333349,76.77318238,403.9819841
991,5.155715119,16.81250006,136.5021477,703.7661865
992,4.882084169,19.46470586,145.2964361,709.3494305
993,4.378227563,22.55384636,185.329252,811.4136395
994,3.939158387,24.36428574,250.003766,984.8044314
995,3.748687513,25.33846166,285.0535221,1068.576579
996,3.641106278,25.46153861,310.9259605,1132.114467
997,3.461311137,26.29285717,336.2186053,1163.757203
998,3.272157907,26.12666664,309.735759,1013.504313
999,3.179741936,26.53846169,349.6178983,1111.694693
1000,3.476930559,26.27500021,267.6313272,930.5355399
1001,3.742678801,25.56000023,217.3060469,813.3067352
1002,3.956510363,24.75833321,173.3043916,685.6806213
1003,3.816354954,22.7750001,150.9172173,575.9536698
1004,4.349673517,21.17142814,110.9431009,482.5662677
1005,3.951339402,21.24000015,105.532508,416.9947572
1006,4.591415696,20.71538485,82.44603503,378.5440193
1007,4.706878951,20.36874974,78.88252941,371.2905173
1008,4.935706829,19.83571461,74.57720447,368.0912174
1009,4.881732279,19.28461544,70.11943842,342.3043259
1010,4.93444637,18.72105247,70.08701649,345.8406241
1011,4.94263032,18.11176491,69.61198841,344.0663246
1012,4.80048572,18.65333328,78.2094131,375.4431708
1013,4.356759548,18.57857173,97.24514832,423.6737285
1014,4.291160641,18.80666682,102.8667794,441.4178752
1015,4.697029996,18.87647034,146.2909883,687.1331604
1016,4.647080026,19.84999956,146.0186933,678.5605532
1017,4.805187494,19.08571448,143.3174915,688.6674179
1018,4.355862944,21.07499981,185.8595228,809.5786082
1019,4.608199951,19.17499983,166.3393816,766.5251302
1020,4.656999957,19.43999977,170.4089483,793.5944651
1021,4.53704567,20.13750029,190.6507023,864.9909435
1022,4.553968698,20.00000029,187.9728961,856.0226849
1023,4.526771022,21.0999999,184.6070084,835.6736562
1024,4.640161739,21.13125014,139.8765066,649.049614
1025,4.242670543,21.56428596,111.2400315,471.954805
1026,4.069992097,17.92941172,95.57593075,388.9932828
1027,4.207617612,16.18125033,94.87851827,399.2125245
1028,4.099794555,16.22352903,91.47937837,375.0466573
1029,3.991541154,16.52142865,92.10560945,367.6433306
1030,3.977197236,16.4749999,91.99358898,365.8766479
1031,4.065161069,16.39166689,90.41574944,367.5545847
1032,4.021568775,16.22500054,90.54863214,364.1475517
1033,4.721153035,15.80833348,72.11991187,340.4891408
1034,5.25713077,14.87999992,63.06442319,331.5379196
1035,5.321173875,14.77500002,66.32432158,352.9232473
1036,5.165316721,14.91666667,72.68340842,375.4328248
1037,4.375083981,14.9333334,96.19405212,420.8570565
1038,4.335863677,14.90833322,101.6953545,440.9371935
1039,5.072031834,15.20000005,137.7779451,698.8141235
1040,5.20054784,16.55833356,126.154199,656.0709473
1041,4.931168188,17.88333352,140.1359336,691.0338578
1042,4.696499998,19.63333337,153.8694819,722.6480213
1043,4.520766667,21.71666638,185.5751735,838.9420586
1044,4.471458415,22.41666683,190.3925908,851.3325525
1045,4.454655027,22.25,190.4494812,848.3867389
1046,4.319870889,21.44166692,181.3618043,783.4595789
1047,4.202821054,21.9749999,192.3190789,808.2826741
1048,4.625654546,21.55000019,137.5268159,636.1515413
1049,4.010295848,20.99166679,107.2193089,429.9811491
1050,3.905591363,19.62500016,95.84213854,374.3202285
1051,4.85085457,18.64166657,64.0022094,310.46541
1052,5.055526008,18.09166654,63.48336162,320.9417857
1053,4.977354169,17.54166667,63.09795014,314.0608452
1054,5.060152979,16.79166651,62.93621804,318.4668912
1055,5.247214272,15.82499989,59.61159552,312.7948148
1056,5.30761359,15.03333314,61.43829484,326.0907286
1057,5.192534971,14.35000006,61.62560024,319.9930844
1058,5.385408382,13.19999997,60.45517937,325.5758297
1059,5.340913005,11.67500003,60.12067762,321.099309
1060,5.448383351,10.94999997,59.48370806,324.0900447
1061,5.55559997,11.20833325,64.75946494,359.7776815
1062,5.403308723,13.45000005,66.23655684,357.8965654
1063,5.249108729,14.98333327,67.95548713,356.7057407
1064,4.978574971,16.68333308,70.27095795,349.8492324
1065,4.823771363,17.99166679,70.43137505,339.74485
1066,4.665885721,18.60000022,72.68183754,339.1251479
1067,4.661231543,19.51666657,80.3379882,374.4739647
1068,4.406261086,20.54999987,99.76044973,439.5705876
1069,3.847645478,21.12500016,122.541445,471.4960365
1070,3.862580037,21.48333343,126.212455,487.5057091
1071,3.970072725,21.10833327,122.5178497,486.4047732
1072,3.971015024,20.7166667,119.0643494,472.8063202
1073,4.076088905,20.42499987,113.4026841,462.2394225
1074,3.972419046,19.80000003,97.21710968,386.1870981
1075,4.9590095,18.74166648,68.55497633,339.9647789
1076,5.096585682,17.93333324,63.04710534,321.3249744
1077,5.378294744,16.13333329,62.1349421,334.1800325
1078,5.264454206,14.61666671,60.97427098,320.9962573
1079,5.410296763,14.68333324,61.9496033,335.1657382
1080,5.35619688,13.63333346,62.13578172,332.8114802
1081,5.472483344,12.37142863,59.52720843,325.7616566
1082,5.559848622,12.04166667,60.43249741,335.9955374
1083,5.549668625,11.53333333,64.07716577,355.6070365
1084,5.615126737,10.66153834,61.60174001,345.9015774
1085,5.576747109,11.03571435,60.75841141,338.8342952
1086,5.378041415,12.85384611,62.14957967,334.2430134
1087,5.240585271,15.71428571,67.33877103,352.8945717
1088,4.848112937,19.01538497,71.94321589,348.7888357
1089,4.159469771,21.62857124,108.1921616,450.0220254
1090,4.303962857,23.5266669,134.6704041,579.616417
1091,4.540756767,25.08571434,154.6551699,702.2515094
1092,4.202217217,26.33076903,165.1853101,694.1445541
1093,4.321209319,26.87857165,179.5993986,776.086595
1094,4.22506005,27.28333362,187.2699437,791.2267578
1095,4.164427252,27.04285703,197.3405568,821.8103924
1096,4.172367671,27.37692305,193.2776934,806.4255993
1097,4.190879485,26.82352952,183.4661075,768.8843463
1098,4.657145223,25.55000003,144.2086977,671.6008475
1099,4.152457203,22.99374962,107.5509805,446.6008436
1100,4.04750665,21.32666664,104.0902369,421.3059262
1101,4.053313964,20.23888853,93.66631296,379.6589743
1102,4.070555904,19.57857146,95.02660662,386.8111146
1103,4.098850004,19.15714291,95.15019989,390.0063972
1104,3.931890295,19.00714302,92.80041602,364.8810552
1105,4.513351477,19.03571415,79.98083554,360.9816222
1106,4.886543274,18.32666677,72.31015294,353.3466915
1107,4.941530372,17.96153831,68.21143272,337.0688665
1108,4.909821442,18.09999979,70.3789226,345.5479433
1109,4.027305898,19.79333293,114.2362103,460.0641635
1110,4.13064137,22.65833314,137.1843204,566.6592291
1111,3.932625878,24.18666674,249.5399559,981.3472881
1112,3.148242445,25.83125031,346.6051331,1091.196991
1113,3.152269983,27.32666677,353.262443,1113.578595
1114,3.362943323,26.81176466,337.4499654,1134.825108
1115,3.339057146,26.12307681,335.4794713,1120.185126
1116,3.417353109,25.06428555,318.751893,1089.287773
1117,3.84332997,22.22666664,263.6201681,1013.179293
1118,4.182321187,22.81764737,237.2142695,992.1062651
1119,4.163767768,22.45999985,224.2565175,933.7520593
1120,3.740407118,22.46428585,196.5108822,735.0307027
1121,3.845103195,21.70000003,155.2463463,596.938222
1122,3.909100008,19.62666702,102.3243663,399.9961812
1123,4.409443179,19.26842087,69.73203711,307.4794554
1124,5.017257998,18,66.46900005,333.4921221
1125,5.089713905,16.96428558,65.61721325,333.9728427
1126,5.353753328,15.60769228,64.27259928,344.0996423
1127,5.329078378,14.29333344,63.44263262,338.0907618
1128,5.401594078,13.10000009,60.57173527,327.1839265
1129,5.515914693,12.77857133,59.10143527,325.9984752
1130,5.677500024,12.14000003,56.77811885,322.3577712
1131,5.77342425,11.53846176,55.82589733,322.3065894
1132,5.734634399,10.84666659,58.70360351,336.643704
1133,5.634880516,10.91333345,66.45702818,374.4774132
1134,5.349796677,12.4538462,75.92193731,406.1669279
1135,5.246064322,14.55714294,131.3568099,689.1062739
1136,5.088839944,17.27692311,133.4993688,679.3569204
1137,4.697009687,19.52142865,145.6584911,684.1593435
1138,4.441852934,21.11538476,176.2433256,782.8469331
1139,4.604571054,22.03125,185.8050409,855.5525128
1140,3.98775328,22.30714308,224.7488063,896.2427893
1141,3.830570936,22.94285747,243.9818164,934.589655
1142,3.999444423,23.13999964,242.2842091,969.0022287
1143,4.02712728,23.45384627,241.6160796,973.0187056
1144,4.326406749,23.11333338,174.1759918,753.5561865
1145,4.778613361,22.46250021,115.68526,552.8151291
1146,4.216700048,19.40000038,104.7196216,441.5712334
1147,4.213451915,15.14615396,86.19742598,363.1887096
1148,5.277461283,13.89285714,68.76629429,362.9114557
1149,5.138092606,13.68333332,68.17594161,350.2943015
1150,5.263677428,13.58461534,69.53863009,366.0289175
1151,5.362715721,13.36428567,66.97829497,359.1855554
1152,5.417696037,13.24166679,63.39014389,343.4285314
1153,5.298781246,13.12857171,64.59740627,342.2875249
1154,5.34387653,13.25000007,63.51714224,339.4277657
1155,5.367123302,13.33571427,68.11322556,365.57208
1156,5.38032117,13.1266669,65.37765688,351.7527914
1157,5.189947221,13.50833344,86.01425807,446.4094596
1158,5.113755927,14.63076929,83.80711791,428.569146
1159,5.129237819,15.61333326,132.9872975,682.1234757
1160,5.148420558,16.95624971,124.2016449,639.442302
1161,4.919913914,18.75555536,138.1059439,679.469355
1162,4.59710331,19.48333343,161.6661596,743.1960372
1163,4.525893642,21.11999995,180.8362673,818.4457124
1164,4.235454936,22.56923074,208.8978163,884.7772873
1165,4.097497382,23.58000005,244.5354189,1001.983239
1166,3.88039743,24.67058821,270.0988331,1048.090818
1167,3.912813515,25.01538482,272.9930857,1068.171035
1168,4.03597025,25.26428577,225.8374246,911.473127
1169,3.831878424,24.76666667,192.0194801,735.7953028
1170,3.950731468,23.78571415,169.9040471,671.2452653
1171,4.014910276,21.96153861,120.4715148,483.6823227
1172,4.543376959,20.84705914,94.66902943,430.1170871
1173,4.681013749,19.3499999,84.57644916,395.9035213
1174,4.877814307,18.13076944,76.92270508,375.2146713
1175,4.902382374,17.4000001,74.35219439,364.5028872
1176,5.13626056,16.65384601,70.739463,363.3363138
1177,5.219690323,15.96428558,68.67154201,358.4441833
1178,5.246656753,15.00769234,68.09324069,357.2618611
1179,5.326442841,14.48333343,67.51160823,359.5967224
1180,5.357196792,14.07692308,67.23503827,360.1913313
1181,5.105281069,14.18823523,82.48411086,421.1045697
1182,4.999505613,15.3529414,87.79346318,438.9239119
1183,4.813645117,17.48461547,152.6439246,734.7736822
1184,4.596764677,20.4076924,170.1778138,782.2673633
1185,4.031620032,22.54166667,223.4011108,900.6683937
1186,3.727546871,24.95624983,288.5965447,1075.757147
1187,3.469000004,26.0923076,341.4267807,1184.409504
1188,3.279037936,26.5,363.5074547,1191.954734
1189,3.260024287,26.9714286,327.3678145,1067.227026
1190,3.307535525,27.73846113,360.7023502,1193.035837
1191,3.264968731,27.81428596,346.0150347,1129.728269
1192,3.424958052,27.12307695,301.8635131,1033.86987
1193,3.525193901,26.54285703,248.1167048,874.6594943
1194,3.548471875,25.73333346,199.275744,707.1243729
1195,4.136261256,24.28461515,138.6551777,573.5140394
1196,4.080146432,23.39999977,121.7588539,496.7939533
1197,3.897034481,21.87333336,110.7117878,431.4476544
1198,4.051160625,20.62307695,96.45713552,390.7633494
1199,3.984233353,19.90625,93.15734355,371.1605952
1200,4.018963337,18.71538485,92.21708501,370.6170837
1201,4.562464297,18.23333359,76.93362127,351.0069003
1202,5.054687847,17.51764724,69.82632978,352.9503005
1203,5.087394292,16.91052658,67.40114288,342.8961896
1204,5.128693326,16.18571431,67.3669131,345.5042376
1205,4.361593983,16.39333344,98.24637581,428.5108016
1206,4.12881422,18.34166702,114.7359333,473.723353
1207,3.975067746,20.60833343,214.2379638,851.6104198
1208,3.411922593,25.34999997,325.2886722,1109.85977
1209,3.24028999,26.99999987,355.4915568,1151.895733
1210,3.128412537,28.19999954,405.8305988,1269.605533
1211,3.175471442,29.60000038,385.0721218,1222.785526
1212,3.015797103,31.06428596,418.2000248,1261.206423
1213,2.925472707,32.07333272,342.6207229,1002.327574
1214,2.842270943,32.72307587,339.3012302,964.3860275
1215,2.805869709,33.39333344,344.8507968,967.606405
1216,2.780519355,32.77692355,321.784664,894.7284864
1217,3.01272903,31.93999977,333.6394693,1005.165314
1218,3.134550013,30.60666656,336.1171446,1053.576
1219,3.620599965,23.8071428,190.4990315,689.7207868
1220,3.766593911,20.94666659,110.2143284,415.1326184
1221,3.885773317,20.55000019,105.0325439,408.1326567
1222,3.915213823,19.73333343,96.18629324,376.5899049
1223,4.409719936,19.00769263,78.64385045,346.7973552
1224,5.006800029,17.53333357,70.16722933,351.3132859
1225,5.089990934,15.88749981,68.58811188,349.1128676
1226,5.233883333,15.11333326,68.39266942,357.9592526
